,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
0,4.49,63,11802.0,1058060,10.0,Montecompatri,,10745,16,112
1,5.59,63,11802.0,1058060,16.0,Montecompatri,,7600,15,306
2,4.07,63,11802.0,1058060,11.0,Montecompatri,,6458,10,350
3,4.83,63,11802.0,1058060,15.0,Montecompatri,,10389,18,181
4,10.61,10,15746.0,1058119,11.0,San cesareo,,6502,10,239
5,11.88,10,15746.0,1058119,12.0,San cesareo,,8648,12,232
6,3.98,63,11802.0,1058060,14.0,Montecompatri,,7246,14,508
7,15.11,10,15746.0,1058119,14.0,San cesareo,,5912,10,189
8,11.24,10,15746.0,1058119,5.0,San cesareo,,9276,15,757
9,12.19,10,15746.0,1058119,7.0,San cesareo,,5062,8,416
10,68.13,226,411.0,1000715,15.0,Roma,Torre Spaccata,7939,17,526
11,4.49,63,11802.0,1058060,17.0,Montecompatri,,9824,18,166
12,48.66,226,411.0,1000715,16.0,Roma,Torre Spaccata,9385,16,132
13,4.19,10,15746.0,1058119,4.0,San cesareo,,7087,11,872
14,5.5,1021,2727.0,1000850,10.0,Roma,Torre Angela,3073,7,183
15,9.04,32,17912.0,1058114,16.0,Zagarolo,,5542,10,133
16,8.49,32,17912.0,1058114,7.0,Zagarolo,,3661,6,389
17,9.23,960,1842.0,1000723,14.0,Roma,Alessandrino,2988,9,119
18,8.6,32,17912.0,1058114,13.0,Zagarolo,,5837,10,212
19,2.87,977,4533.0,1000820,7.0,Roma,Torre Angela,10030,13,601
20,5.51,1320,2542.0,1000706,13.0,Roma,Alessandrino,8942,19,190
21,5.51,1320,2542.0,1000706,6.0,Roma,Alessandrino,8028,19,868
22,7.33,1021,2727.0,1000850,11.0,Roma,Torre Angela,5815,11,266
23,3.61,154,6371.0,1000842,13.0,Roma,Borghesiana,8260,19,55
24,0.66,1034,3052.0,1000865,10.0,Roma,Torre Angela,2850,7,101
25,9.83,32,17912.0,1058114,6.0,Zagarolo,,5530,10,544
26,2.71,1032,5158.0,1000863,9.0,Roma,Borghesiana,2721,7,13
27,2.19,1019,4564.0,1000843,7.0,Roma,Borghesiana,6180,12,73
28,6.04,607,6124.0,1001008,7.0,Roma,Appio Claudio,8759,18,579
29,1.66,1068,9650.0,1001026,7.0,Roma,Don Bosco,3681,10,408
30,2.69,1068,9650.0,1001026,6.0,Roma,Don Bosco,6707,19,748
31,8.21,32,17912.0,1058114,14.0,Zagarolo,,6109,11,193
32,3.91,974,5633.0,1000818,14.0,Roma,Torre Angela,5486,12,106
33,2.19,1019,4564.0,1000843,9.0,Roma,Borghesiana,10660,16,43
34,4.5,358,8216.0,1001901,16.0,Roma,Trionfale,3694,14,277
35,3.45,386,3482.0,1001930,11.0,Roma,Primavalle,6466,11,100
36,38.78,231,490.0,1002021,10.0,Roma,Prima Porta,4226,7,120
37,55.1,231,490.0,1002021,9.0,Roma,Prima Porta,7925,12,311
38,1.49,592,5377.0,1000632,13.0,Roma,Tuscolano,8525,20,107
39,5.42,818,1475.0,1000427,10.0,Roma,Castel Giubileo,24425,21,160
40,3.76,681,4250.0,1000402,13.0,Roma,Monte Sacro,11812,19,403
41,5.22,97,1534.0,1000189,7.0,Roma,Sallustiano,7587,21,786
42,1.29,449,3106.0,1002032,6.0,Roma,Tor di Quinto,11850,23,308
43,0.66,75,9139.0,1058102,21.0,Segni,,4700,7,205
44,7.0,75,9139.0,1058102,15.0,Segni,,4962,9,182
45,7.98,515,20924.0,1058034,18.0,Colleferro,,25539,20,855
46,7.98,515,20924.0,1058034,4.0,Colleferro,,25675,24,874
47,18.69,515,20924.0,1058034,11.0,Colleferro,,16952,16,445
48,18.3,515,20924.0,1058034,10.0,Colleferro,,16955,15,605
49,3.43,1319,10200.0,1001504,15.0,Roma,Portuense,9105,19,246
50,2.55,1319,10200.0,1001504,18.0,Roma,Portuense,4392,10,125
51,1.74,1224,8636.0,1001231,19.0,Roma,Castel di Leva,11380,15,155
52,2.2,1224,8636.0,1001231,18.0,Roma,Castel di Leva,6742,13,338
53,2.89,1224,8636.0,1001231,6.0,Roma,Castel di Leva,4640,11,502
54,6.72,1224,8636.0,1001231,10.0,Roma,Castel di Leva,9577,12,226
55,4.63,1224,8636.0,1001231,12.0,Roma,Castel di Leva,10387,18,217
56,5.33,1224,8636.0,1001231,8.0,Roma,Castel di Leva,5426,9,361
57,6.93,948,5625.0,1000707,14.0,Roma,Alessandrino,3684,11,318
58,2.45,1319,10200.0,1001504,17.0,Roma,Portuense,5056,12,260
59,4.61,1060,4119.0,1001626,14.0,Roma,Gianicolense,11515,18,1552
60,4.13,1060,4119.0,1001626,13.0,Roma,Gianicolense,9029,18,284
61,3.24,1319,10200.0,1001504,16.0,Roma,Portuense,6769,19,176
62,30.05,650,732.0,1058083,15.0,Riofreddo,,47377,40,1105
63,3.03,1101,8582.0,1001503,6.0,Roma,Portuense,5511,16,998
64,4.97,499,2215.0,1001636,16.0,Roma,Portuense,5681,18,896
65,2.7,1099,7025.0,1001501,17.0,Roma,Portuense,4863,15,287
66,3.51,422,7415.0,1001954,15.0,Roma,Casalotti,6661,13,407
67,2.02,422,7415.0,1001954,13.0,Roma,Casalotti,9513,22,581
68,1.89,422,7415.0,1001954,8.0,Roma,Casalotti,2500,5,524
69,1.62,422,7415.0,1001954,10.0,Roma,Casalotti,6050,13,46
70,2.56,422,7415.0,1001954,17.0,Roma,Casalotti,5884,11,256
71,5.41,214,3513.0,1001615,8.0,Roma,Gianicolense,4500,14,502
72,5.26,422,7415.0,1001954,16.0,Roma,Casalotti,4976,10,119
73,3.23,408,4954.0,1001942,14.0,Roma,Casalotti,9068,14,240
74,7.72,29,4146.0,1001917,9.0,Roma,Trionfale,7978,12,410
75,2.42,408,4954.0,1001942,13.0,Roma,Casalotti,18933,21,387
76,0.27,422,7415.0,1001954,21.0,Roma,Casalotti,14650,18,151
77,9.59,332,2190.0,1001919,17.0,Roma,Della Vittoria,8809,18,252
78,2.46,331,13428.0,1001827,7.0,Roma,Casalotti,4154,8,579
79,3.81,177,6298.0,1000813,12.0,Roma,Lunghezza,4591,8,551
80,1.74,376,6911.0,1001918,8.0,Roma,Ottavia,3700,7,452
81,2.01,384,1491.0,1001922,8.0,Roma,Casalotti,3600,7,1191
82,2.02,422,7415.0,1001954,9.0,Roma,Casalotti,3820,7,99
83,16.09,979,435.0,1001915,9.0,Roma,Trionfale,6557,11,360
84,4.96,1047,4637.0,1001007,9.0,Roma,Appio Claudio,4782,14,653
85,8.93,205,2576.0,1001628,5.0,Roma,Gianicolense,23221,42,944
86,3.51,39,3422.0,1058129,20.0,FRASCATI,,16216,15,239
87,5.82,205,2576.0,1001628,10.0,Roma,Gianicolense,20753,21,1504
88,2.91,1101,8582.0,1001503,17.0,Roma,Portuense,7264,19,473
89,3.75,980,10671.0,1000805,12.0,Roma,Torrenova,6422,11,143
90,11.4,39,3422.0,1058129,16.0,FRASCATI,,6287,15,136
91,6.64,1076,2109.0,1001022,15.0,Roma,Torre Gaia,6157,14,260
92,10.09,1092,4262.0,1001036,17.0,Roma,Torrenova,6297,11,153
93,6.26,1137,3833.0,1001044,6.0,Roma,Torre Gaia,4162,10,600
94,3.84,980,10671.0,1000805,8.0,Roma,Torrenova,3202,6,432
95,6.83,214,3513.0,1001615,6.0,Roma,Gianicolense,5041,18,717
96,2.68,1164,5966.0,1001119,9.0,Roma,Ardeatino,3700,8,257
97,7.68,1165,6508.0,1001137,14.0,Roma,Ardeatino,3818,11,321
98,76.92,36,143.0,1001322,10.0,Roma,Castel Porziano,24100,29,422
99,5.49,1160,4914.0,1001116,10.0,Roma,Ardeatino,3929,9,244
100,5.04,1139,3967.0,1001104,18.0,Roma,Ostiense,4845,10,112
101,1.42,1160,4914.0,1001116,21.0,Roma,Ardeatino,9442,15,376
102,1.26,1139,3967.0,1001104,20.0,Roma,Ostiense,5060,9,344
103,18.02,714,1387.0,1000146,7.0,Roma,Monti,10220,27,788
104,4.27,205,2576.0,1001628,8.0,Roma,Gianicolense,15445,21,216
105,5.12,1123,5664.0,1001122,7.0,Roma,Ardeatino,5024,12,701
106,0.32,1145,3166.0,1001106,20.0,Roma,Ostiense,700,3,111
107,14.03,1161,3279.0,1001121,9.0,Roma,Ardeatino,5741,12,776
108,11.21,378,2675.0,1001920,17.0,Roma,Trionfale,3686,12,398
109,4.25,1062,8241.0,1001115,17.0,Roma,Ardeatino,4151,14,198
110,6.81,1139,3967.0,1001104,17.0,Roma,Ostiense,4155,10,53
111,8.27,382,3263.0,1001526,17.0,Roma,Portuense,3062,8,285
112,4.22,116,13503.0,1000826,7.0,Roma,Lunghezza,10498,13,547
113,58.82,868,102.0,1000545,7.0,Roma,Pietralata,27116,31,359
114,5.89,70,3734.0,1058112,9.0,Vicovaro,,8018,11,50
115,1.63,686,3073.0,1000914,9.0,Roma,Appio-Latino,4820,13,57
116,4.25,72,8699.0,1058103,7.0,Subiaco,,6202,9,596
117,3.46,874,2314.0,1000504,7.0,Roma,Collatino,3512,8,321
118,15.87,905,63.0,1000537,7.0,Roma,Pietralata,700,1,1
119,4.38,75,9139.0,1058102,5.0,Segni,,10537,15,1016
120,1.85,636,3240.0,1000927,10.0,Roma,Appio-Latino,8300,19,195
121,3.91,422,7415.0,1001954,14.0,Roma,Casalotti,11524,24,300
122,1.42,893,4938.0,1000526,18.0,Roma,Ponte Mammolo,10414,12,750
123,15.21,354,263.0,1001857,9.0,Roma,Casalotti,7975,9,41
124,3.58,516,837.0,1000906,9.0,Roma,Tuscolano,16900,23,7
125,22.41,515,20924.0,1058034,9.0,Colleferro,,13536,13,451
126,4.6,365,5429.0,1001929,12.0,Roma,Trionfale,5680,14,315
127,5.01,400,1796.0,1001945,12.0,Roma,Trionfale,3355,9,1322
128,16.58,515,20924.0,1058034,5.0,Colleferro,,15295,16,868
129,24.76,515,20924.0,1058034,14.0,Colleferro,,15796,17,540
130,8.57,530,5716.0,1058042,6.0,Genazzano,,2565,5,373
131,2.06,508,10693.0,1058026,11.0,Cave,,3800,7,140
132,5.95,530,5716.0,1058042,8.0,Genazzano,,4552,8,313
133,21.79,515,20924.0,1058034,6.0,Colleferro,,13167,15,690
134,18.5,515,20924.0,1058034,8.0,Colleferro,,13580,14,444
135,21.98,515,20924.0,1058034,16.0,Colleferro,,15790,17,388
136,8.92,530,5716.0,1058042,11.0,Genazzano,,8360,11,136
137,10.85,530,5716.0,1058042,14.0,Genazzano,,5017,9,181
138,18.21,515,20924.0,1058034,12.0,Colleferro,,19686,18,543
139,10.32,530,5716.0,1058042,15.0,Genazzano,,5869,9,205
140,8.41,559,6537.0,1058073,15.0,Olevano romano,,5250,9,227
141,5.58,75,9139.0,1058102,11.0,Segni,,8749,13,596
142,10.15,530,5716.0,1058042,16.0,Genazzano,,3620,6,137
143,8.57,530,5716.0,1058042,7.0,Genazzano,,4897,8,425
144,24.42,515,20924.0,1058034,13.0,Colleferro,,21620,20,603
145,7.33,75,9139.0,1058102,10.0,Segni,,7977,11,187
146,10.14,500,2072.0,1058062,6.0,Montelanico,,6328,9,324
147,11.38,588,5010.0,1058128,8.0,FRASCATI,,11345,13,1212
148,20.36,515,20924.0,1058034,7.0,Colleferro,,14168,14,567
149,8.09,74,15206.0,1058110,8.0,Valmontone,,8675,12,582
150,2.99,508,10693.0,1058026,6.0,Cave,,6865,13,595
151,3.65,508,10693.0,1058026,9.0,Cave,,7738,11,419
152,7.33,1160,4914.0,1001116,14.0,Roma,Ardeatino,6202,15,186
153,3.09,508,10693.0,1058026,10.0,Cave,,4090,7,318
154,6.31,1160,4914.0,1001116,15.0,Roma,Ardeatino,5238,11,391
155,5.85,74,15206.0,1058110,12.0,Valmontone,,8656,12,423
156,2.54,300,1970.0,1001808,14.0,Roma,Trionfale,3260,9,1004
157,1.02,1160,4914.0,1001116,20.0,Roma,Ardeatino,4660,11,24
158,7.94,1160,4914.0,1001116,9.0,Roma,Ardeatino,4012,9,107
159,48.11,13,291.0,1001124,8.0,Roma,Appio-Pignatelli,7092,12,1139
160,285.71,252,21.0,1000475,6.0,Roma,Castel Giubileo,12300,21,531
161,3.87,279,3100.0,1000734,17.0,Roma,Tor Sapienza,5316,9,108
162,19.58,273,1839.0,1000701,17.0,Roma,Collatino,11697,20,411
163,4.19,279,3100.0,1000734,16.0,Roma,Tor Sapienza,8692,23,276
164,3.49,692,4294.0,1000103,14.0,Roma,Regola,7300,20,423
165,33.53,865,1372.0,1000491,8.0,Roma,Casal Boccone,12976,16,630
166,77.32,843,194.0,1000453,8.0,Roma,Val Melaina,10166,12,1257
167,14.48,863,1105.0,1000490,8.0,Roma,Monte Sacro Alto,5162,13,956
168,95.24,252,21.0,1000475,9.0,Roma,Castel Giubileo,25350,23,19
169,3.96,927,5811.0,1000604,9.0,Roma,Prenestino-Labicano,3517,9,286
170,95.24,252,21.0,1000475,10.0,Roma,Castel Giubileo,25200,26,1899
171,6.23,685,3211.0,1000946,9.0,Roma,Appio-Latino,6035,13,976
172,133.6,1129,247.0,1001524,8.0,Roma,Ponte Galeria,21554,21,858
173,190.48,252,21.0,1000475,7.0,Roma,Castel Giubileo,19150,19,199
174,45.63,897,526.0,1000529,7.0,Roma,Settecamini,13220,17,620
175,5.19,77,48715.0,1058117,16.0,Ardea,,14083,19,330
176,7.04,181,61346.0,1058079,5.0,Pomezia,,10099,17,673
177,3.33,612,6003.0,1001519,6.0,Roma,Gianicolense,4775,12,851
178,6.96,435,1006.0,1001530,6.0,Roma,Portuense,5000,12,401
179,5.2,74,15206.0,1058110,11.0,Valmontone,,8862,11,485
180,1.35,77,48715.0,1058117,4.0,Ardea,,21037,23,999
181,2.91,77,48715.0,1058117,17.0,Ardea,,13946,17,292
182,4.08,181,61346.0,1058079,12.0,Pomezia,,8395,13,439
183,7.52,530,5716.0,1058042,10.0,Genazzano,,7462,11,362
184,3.83,612,6003.0,1001519,14.0,Roma,Gianicolense,4334,12,413
185,3.78,305,2643.0,1001816,16.0,Roma,Aurelio,5220,19,104
186,9.48,559,6537.0,1058073,7.0,Olevano romano,,4637,8,626
187,9.44,504,4130.0,1058016,9.0,Canale monterano,,7884,11,109
188,5.76,46,19112.0,1058005,7.0,Anguillara sabazi,,4296,7,431
189,5.98,200,1004.0,1001742,17.0,Roma,Della Vittoria,5016,15,303
190,538.46,778,26.0,1000330,4.0,Roma,Tiburtino,11207,25,658
191,7.92,166,1136.0,1001737,8.0,Roma,Della Vittoria,2544,10,606
192,3.5,612,6003.0,1001519,17.0,Roma,Gianicolense,5514,14,145
193,2.17,612,6003.0,1001519,18.0,Roma,Gianicolense,6838,13,118
194,13.4,1133,1865.0,1001606,15.0,Roma,Gianicolense,4276,11,173
195,5.38,82,52937.0,1058111,15.0,Velletri,,6255,12,243
196,7.19,305,2643.0,1001816,15.0,Roma,Aurelio,4594,15,152
197,12.87,1133,1865.0,1001606,14.0,Roma,Gianicolense,6695,14,337
198,5.58,291,2330.0,1001701,16.0,Roma,Borgo,8907,23,72
199,9.14,1321,1094.0,1001545,16.0,Roma,Portuense,2310,7,92
200,1.67,612,6003.0,1001519,21.0,Roma,Gianicolense,5460,11,302
201,10.41,504,4130.0,1058016,17.0,Canale monterano,,9818,12,180
202,5.18,643,1545.0,1000617,8.0,Roma,Prenestino-Labicano,4362,14,1097
203,3.83,612,6003.0,1001519,8.0,Roma,Gianicolense,4491,11,597
204,9.14,1321,1094.0,1001545,7.0,Roma,Portuense,2650,8,107
205,9.62,545,7695.0,1058054,17.0,Manziana,,5968,8,218
206,7.63,598,1572.0,1001638,8.0,Roma,Gianicolense,8700,16,619
207,3.18,598,1572.0,1001638,7.0,Roma,Gianicolense,4260,14,378
208,2.56,181,61346.0,1058079,4.0,Pomezia,,18357,21,800
209,6.81,305,2643.0,1001816,17.0,Roma,Aurelio,4922,13,219
210,4.86,181,61346.0,1058079,8.0,Pomezia,,7822,12,449
211,4.62,77,48715.0,1058117,9.0,Ardea,,12170,14,298
212,1.96,328,6625.0,1001525,15.0,Roma,Portuense,4453,13,291
213,16.83,559,6537.0,1058073,6.0,Olevano romano,,2237,5,487
214,3.5,612,6003.0,1001519,7.0,Roma,Gianicolense,5300,10,228
215,6.31,1060,4119.0,1001626,15.0,Roma,Gianicolense,4484,11,134
216,4.91,207,4884.0,1001505,16.0,Roma,Portuense,7475,22,220
217,5.34,1060,4119.0,1001626,16.0,Roma,Gianicolense,6213,16,248
218,11.88,1321,1094.0,1001545,10.0,Roma,Portuense,3284,8,177
219,3.44,1048,6692.0,1001625,10.0,Roma,Gianicolense,4469,13,91
220,3.0,612,6003.0,1001519,10.0,Roma,Gianicolense,5400,12,161
221,3.42,945,11125.0,1000704,11.0,Roma,Prenestino-Centocelle,4523,11,283
222,4.3,330,4418.0,1001841,8.0,Roma,Aurelio,8447,16,1265
223,2000.0,183,1.0,1001741,16.0,Roma,Della Vittoria,2400,14,248
224,19.34,464,362.0,1002048,9.0,Roma,Della Vittoria,12400,17,297
225,37.53,562,1119.0,1058080,14.0,Ponzano romano,,48761,36,1068
226,9.81,309,3567.0,1001506,16.0,Roma,Portuense,5882,15,234
227,12.27,246,163.0,1001730,9.0,Roma,Della Vittoria,5650,23,633
228,10.79,545,7695.0,1058054,9.0,Manziana,,9004,12,431
229,13.27,244,829.0,1001722,8.0,Roma,Della Vittoria,14554,30,604
230,29.86,1186,1239.0,1001206,6.0,Roma,Europa,5832,14,1042
231,14.53,1186,1239.0,1001206,7.0,Roma,Europa,11794,18,1005
232,2.56,292,1174.0,1001213,15.0,Roma,Torrino,12233,20,251
233,8.58,382,3263.0,1001526,16.0,Roma,Portuense,5796,13,185
234,10.65,504,4130.0,1058016,16.0,Canale monterano,,9331,12,101
235,12.61,545,7695.0,1058054,15.0,Manziana,,5110,8,465
236,1.59,776,1884.0,1000280,16.0,Roma,Trieste,19633,40,236
237,10333.33,1070,3.0,1001208,6.0,Roma,Europa,11745,30,1313
238,354.84,675,31.0,1000240,5.0,Roma,Parioli,6472,17,941
239,2.19,610,457.0,1000201,4.0,Roma,Parioli,10500,25,870
240,9.17,312,981.0,1000273,11.0,Roma,Parioli,11411,19,506
241,3.82,243,2615.0,1001731,8.0,Roma,Trionfale,9360,15,221
242,4.38,610,457.0,1000201,5.0,Roma,Parioli,20250,56,837
243,11.03,756,1813.0,1000222,13.0,Roma,Pinciano,5215,18,548
244,4.81,1054,15597.0,1002022,16.0,Roma,Labaro,5750,13,116
245,33.64,456,535.0,1002035,14.0,Roma,Grottarossa,14927,18,170
246,8.89,382,3263.0,1001526,15.0,Roma,Portuense,2944,9,248
247,35.51,456,535.0,1002035,15.0,Roma,Grottarossa,7626,17,132
248,2.18,1054,15597.0,1002022,7.0,Roma,Labaro,10138,14,760
249,4.25,776,1884.0,1000280,17.0,Roma,Trieste,6537,18,341
250,3.86,771,4401.0,1000266,15.0,Roma,Trieste,6641,20,475
251,1.14,771,4401.0,1000266,21.0,Roma,Trieste,6580,15,112
252,23.62,725,127.0,1000155,19.0,Roma,Trastevere,8566,23,227
253,2.6,767,3074.0,1000250,16.0,Roma,Trieste,4362,13,330
254,9.37,481,4910.0,1002060,16.0,Roma,Prima Porta,6863,13,373
255,2.53,33,4749.0,1002018,12.0,Roma,Prima Porta,4383,9,34
256,26.97,865,1372.0,1000491,16.0,Roma,Casal Boccone,8808,17,567
257,8.96,481,4910.0,1002060,7.0,Roma,Prima Porta,4463,7,267
258,2000.0,641,1.0,1002026,21.0,Roma,Della Vittoria,15950,23,177
259,2000.0,459,3.0,1002044,18.0,Roma,Prima Porta,6016,9,312
260,8.35,481,4910.0,1002060,10.0,Roma,Prima Porta,7917,12,217
261,5.3,481,4910.0,1002060,11.0,Roma,Prima Porta,6503,9,226
262,5.3,481,4910.0,1002060,13.0,Roma,Prima Porta,14142,16,128
263,10.87,1170,184.0,1001128,12.0,Roma,Appio-Latino,16050,30,144
264,inf,453,0.0,1002036,16.0,Roma,Grottarossa,4675,10,376
265,38.43,562,1119.0,1058080,5.0,Ponzano romano,,46288,30,1870
266,3.18,776,1884.0,1000280,9.0,Roma,Trieste,5466,12,1157
267,3.64,771,4401.0,1000266,17.0,Roma,Trieste,5475,14,551
268,5.7,808,3684.0,1000419,17.0,Roma,Casal Boccone,4219,9,211
269,1.44,796,2783.0,1000401,6.0,Roma,Monte Sacro,4375,15,936
270,4.92,853,1831.0,1000493,6.0,Roma,Monte Sacro,6011,15,544
271,4.92,853,1831.0,1000493,13.0,Roma,Monte Sacro,5522,17,564
272,5.75,796,2783.0,1000401,13.0,Roma,Monte Sacro,12287,21,298
273,3.85,911,2335.0,1000543,17.0,Roma,Pietralata,12466,24,196
274,3.23,796,2783.0,1000401,7.0,Roma,Monte Sacro,11155,21,260
275,2.61,197,11876.0,1001618,6.0,Roma,Castel di Guido,5848,8,426
276,2.19,197,11876.0,1001618,5.0,Roma,Castel di Guido,17811,22,1025
277,3.22,337,2799.0,1001835,5.0,Roma,Aurelio,4344,23,665
278,5.66,160,1061.0,1001821,14.0,Roma,Aurelio,9500,21,182
279,21.71,1217,645.0,1001829,15.0,Roma,Casalotti,4542,9,189
280,3.37,197,11876.0,1001618,14.0,Roma,Castel di Guido,6195,10,193
281,7.52,342,1462.0,1001849,14.0,Roma,Aurelio,9800,18,153
282,3.88,181,61346.0,1058079,11.0,Pomezia,,7471,11,269
283,4.92,181,61346.0,1058079,10.0,Pomezia,,7206,11,306
284,9.44,291,2330.0,1001701,8.0,Roma,Borgo,2990,13,486
285,7.01,22,87039.0,1058047,6.0,Guidonia montecel,,7441,13,539
286,5.28,22,87039.0,1058047,12.0,Guidonia montecel,,8347,13,215
287,6.15,22,87039.0,1058047,7.0,Guidonia montecel,,5595,10,402
288,5.82,22,87039.0,1058047,13.0,Guidonia montecel,,7375,13,286
289,5.86,338,3241.0,1001836,14.0,Roma,Primavalle,4584,18,375
290,4.32,338,3241.0,1001836,15.0,Roma,Primavalle,4792,15,516
291,4.99,22,87039.0,1058047,5.0,Guidonia montecel,,7379,13,806
292,10.64,1280,1504.0,1001704,4.0,Roma,Prati,11137,26,1063
293,3.65,1054,15597.0,1002022,15.0,Roma,Labaro,5778,12,217
294,192.31,778,26.0,1000330,10.0,Roma,Tiburtino,3260,11,199
295,4.7,1135,3833.0,1001608,9.0,Roma,Gianicolense,2433,8,370
296,1.23,338,3241.0,1001836,17.0,Roma,Primavalle,2500,7,23
297,5.68,305,2643.0,1001816,13.0,Roma,Aurelio,5580,13,72
298,6.65,1280,1504.0,1001704,5.0,Roma,Prati,7850,30,414
299,1.54,338,3241.0,1001836,18.0,Roma,Primavalle,6740,13,6
300,3.7,338,3241.0,1001836,16.0,Roma,Primavalle,9441,13,140
301,0.42,33,4749.0,1002018,21.0,Roma,Prima Porta,5450,8,189
302,38.89,684,1440.0,1000416,16.0,Roma,Castel Giubileo,7539,15,347
303,2.04,231,490.0,1002021,18.0,Roma,Prima Porta,11100,15,85
304,3.55,1049,4794.0,1001736,10.0,Roma,Trionfale,3588,10,212
305,1.98,803,3025.0,1000406,10.0,Roma,Casal Boccone,6666,18,94
306,0.43,193,2324.0,1001823,18.0,Roma,Trionfale,1300,3,4
307,0.34,387,2909.0,1001931,18.0,Roma,Primavalle,1300,2,1518
308,2.18,418,2749.0,1000277,11.0,Roma,Trieste,5250,16,125
309,28.08,824,641.0,1000451,6.0,Roma,Monte Sacro,5727,11,998
310,19.37,312,981.0,1000273,15.0,Roma,Parioli,6947,15,201
311,16.31,402,1594.0,1002050,15.0,Roma,Tor di Quinto,4853,13,423
312,5.31,738,4516.0,1000203,17.0,Roma,Pinciano,6008,13,431
313,5.47,486,3290.0,1002074,16.0,Roma,Tor di Quinto,3544,9,168
314,1.21,804,4950.0,1000407,13.0,Roma,Monte Sacro Alto,3166,7,89
315,5.65,801,1416.0,1000448,10.0,Roma,Monte Sacro,1887,7,2043
316,7.56,1199,2911.0,1001714,9.0,Roma,Prati,5000,16,116
317,5.17,486,3290.0,1002074,15.0,Roma,Tor di Quinto,6152,14,569
318,0.83,124,13219.0,1058050,22.0,Lanuvio,,11581,12,311
319,4.54,124,13219.0,1058050,12.0,Lanuvio,,6078,9,330
320,5.98,124,13219.0,1058050,15.0,Lanuvio,,8525,14,637
321,4.97,82,52937.0,1058111,9.0,Velletri,,5429,9,326
322,4.72,82,52937.0,1058111,14.0,Velletri,,6441,12,339
323,5.19,82,52937.0,1058111,8.0,Velletri,,5620,10,446
324,3.44,82,52937.0,1058111,12.0,Velletri,,7117,11,221
325,3.49,82,52937.0,1058111,17.0,Velletri,,5665,10,270
326,0.17,82,52937.0,1058111,22.0,Velletri,,4933,8,130
327,4.33,1048,6692.0,1001625,15.0,Roma,Gianicolense,5248,16,175
328,5.22,124,13219.0,1058050,11.0,Lanuvio,,4379,7,374
329,6.1,1121,3606.0,1000486,15.0,Roma,Monte Sacro,5495,15,356
330,4.33,251,5080.0,1000428,5.0,Roma,Marcigliana,10236,15,787
331,5.62,181,61346.0,1058079,6.0,Pomezia,,8349,14,551
332,29.49,562,1119.0,1058080,16.0,Ponzano romano,,53730,41,2058
333,6.79,1075,2355.0,1001715,15.0,Roma,Prati,7625,21,457
334,2.43,782,2881.0,1000305,18.0,Roma,Nomentano,7642,12,412
335,1.46,802,1373.0,1000411,5.0,Roma,Castel Giubileo,16550,18,600
336,2.6,575,2693.0,1000423,14.0,Roma,Monte Sacro,6628,16,26
337,2.89,50,10393.0,1058081,13.0,Riano,,10940,14,141
338,3000.0,183,1.0,1001741,17.0,Roma,Della Vittoria,766,3,2
339,1000.0,183,1.0,1001741,7.0,Roma,Della Vittoria,35700,40,10798
340,18.72,824,641.0,1000451,14.0,Roma,Monte Sacro,4700,13,138
341,22.92,684,1440.0,1000416,14.0,Roma,Castel Giubileo,10424,17,696
342,4.88,484,410.0,1000107,17.0,Roma,Trevi,3900,17,58
343,4.88,484,410.0,1000107,16.0,Roma,Trevi,19550,45,22
344,7.06,681,4250.0,1000402,16.0,Roma,Monte Sacro,3416,16,639
345,0.52,702,1910.0,1000138,17.0,Roma,Monti,1000,4,12
346,5.94,465,505.0,1000186,16.0,Roma,Castro Pretorio,6500,21,38
347,113.4,843,194.0,1000453,5.0,Roma,Val Melaina,4540,14,306
348,5.6,530,5716.0,1058042,17.0,Genazzano,,6518,10,68
349,10.5,530,5716.0,1058042,9.0,Genazzano,,4563,7,432
350,4.19,665,7401.0,1058093,14.0,Sacrofano,,12309,16,357
351,18.47,41,379.0,1002042,12.0,Roma,Prima Porta,13500,15,97
352,2.32,33,4749.0,1002018,13.0,Roma,Prima Porta,11609,20,52
353,2.11,33,4749.0,1002018,11.0,Roma,Prima Porta,8480,13,545
354,2.74,33,4749.0,1002018,7.0,Roma,Prima Porta,4307,8,373
355,0.63,33,4749.0,1002018,20.0,Roma,Prima Porta,13300,18,50
356,1.19,468,5863.0,1002052,18.0,Roma,Tomba di Nerone,10114,20,379
357,8.15,481,4910.0,1002060,9.0,Roma,Prima Porta,7175,10,621
358,3.58,33,4749.0,1002018,10.0,Roma,Prima Porta,4970,8,29
359,1.49,665,7401.0,1058093,10.0,Sacrofano,,6763,11,154
360,2.57,665,7401.0,1058093,9.0,Sacrofano,,7636,11,413
361,2.11,33,4749.0,1002018,18.0,Roma,Prima Porta,10060,15,156
362,1.76,8,3978.0,1002040,17.0,Roma,Prima Porta,4900,11,89
363,6.11,481,4910.0,1002060,5.0,Roma,Prima Porta,11270,18,650
364,0.42,33,4749.0,1002018,5.0,Roma,Prima Porta,1650,6,579
365,2.74,33,4749.0,1002018,15.0,Roma,Prima Porta,8753,10,469
366,5.69,33,4749.0,1002018,16.0,Roma,Prima Porta,6548,11,143
