,zmu,index_zmu,idtrajectory,zmu_destination
1727,1058114,32.0,93237187,1058074
1728,1000157,605.0,114011200,1000106
1729,1000108,699.0,113973625,1001413
1730,1058065,553.0,93226904,1058018
1731,1000403,797.0,93995576,1002026
1732,1000203,738.0,114002381,1000128
1733,1001204,1182.0,114036152,1001508
1734,1001140,1180.0,114053383,1001107
1735,1058047,22.0,113955684,1058065
1736,1058098,579.0,113963859,1058122
1737,1058111,82.0,113972678,1058011
1738,1058011,51.0,113918619,1058034
1739,1001025,1080.0,113994473,1000529
1740,1001133,623.0,114027581,1001131
1741,1001413,487.0,114050688,1058029
1742,1001014,1065.0,114031451,1000239
1743,1001926,383.0,31804208,1058065
1744,1000919,1039.0,16590589,1000929
1745,1001415,744.0,37605787,1001418
1746,1058040,58.0,64009926,1058060
1747,1001398,314.0,69372955,1001380
1748,1001327,1278.0,80167902,1001333
1749,1001029,1082.0,37232379,1001011
1750,1001036,1092.0,69373726,1001034
1751,1001034,1088.0,15402670,1001393
1752,1000710,951.0,31734827,1000531
1753,1058131,609.0,63012590,1058130
1754,1000719,952.0,80828834,1000703
1755,1000812,993.0,63635881,1000416
1756,1001617,1089.0,16569184,1001548
1757,1000704,945.0,63592269,1000703
1758,1000234,395.0,63524402,1000511
1759,1002022,1054.0,69289319,1002044
1760,1001259,1326.0,69461681,1000806
1761,1000136,691.0,32738436,1000226
1762,1000439,1130.0,69473370,1000496
1763,1000496,846.0,63537507,1000143
1764,1001837,343.0,37538327,1001824
1765,1001350,1301.0,69229230,1001329
1766,1058103,72.0,31735591,1058002
1767,1001329,1282.0,37580886,1001318
1768,1002030,445.0,63600823,1002012
1769,1000863,1032.0,31820772,1000252
1770,1000224,753.0,63585960,1000201
1771,1058114,32.0,37598779,1058074
1772,1000413,811.0,16033577,1058047
1773,1000947,1044.0,31708811,1001044
1774,1002066,688.0,63650334,1000209
1775,1001612,401.0,81027448,1001418
1776,1000913,656.0,31652116,1001114
1777,1002074,486.0,37670571,1000234
1778,1058047,22.0,16068191,1001121
1779,1001050,1144.0,38005809,1001024
1780,1001024,1079.0,31675178,1058123
1781,1000923,934.0,37950894,1001202
1782,1001115,1062.0,16474301,1001114
1783,1001106,1145.0,5429148,1000721
1784,1058059,491.0,31706350,1058063
1785,1000733,969.0,62995515,1000606
1786,1001109,1153.0,69368905,1001705
1787,1000246,750.0,5391334,1000311
1788,1001112,1154.0,80994229,1001018
1789,1001834,327.0,37564937,1002047
1790,1002047,172.0,16062553,1058015
1791,1001316,1271.0,62944061,1001332
1792,1058023,54.0,64036521,1058104
1793,1001702,1208.0,15372291,1000310
1794,1000459,829.0,31804590,1000503
1795,1001525,328.0,69416342,1001116
1796,1000429,821.0,31787460,1000329
1797,1058047,22.0,63053535,1058104
1798,1058074,69.0,63650500,1000806
1799,1000730,936.0,5358784,1058018
1800,1001216,1195.0,31764151,1001111
1801,1001608,1135.0,31683764,1001609
1802,1058043,59.0,63586770,1058111
1803,1058111,82.0,15402656,1058043
1804,1000502,867.0,80993629,1000601
1805,1058047,22.0,37208181,1058104
1806,1000538,906.0,31820364,1000266
1807,1000110,694.0,31735595,1000247
1808,1000558,275.0,80976524,1058015
1809,1001836,338.0,16594879,1001628
1810,1058128,588.0,16632925,1058064
1811,1058122,93.0,16564950,1000334
1812,1058111,82.0,63631259,1058079
1813,1001208,1070.0,37694722,1001336
1814,1000865,1034.0,16107746,1000806
1815,1058079,181.0,31825785,1001205
1816,1000553,78.0,63053949,1000529
1817,1000705,601.0,16107917,1000511
1818,1000261,84.0,69358744,1000239
1819,1058134,616.0,31744102,1000224
1820,1058039,526.0,69316506,1000850
1821,1058104,76.0,31718362,1058047
1822,1058047,22.0,16651206,1058104
1823,1001324,653.0,15421165,1000525
1824,1001250,127.0,15348522,1001271
1825,1001935,399.0,69310475,1000258
1826,1001027,1012.0,63599634,1001045
1827,1001837,343.0,31833265,1001407
1828,1001389,1115.0,69255017,1001371
1829,1001616,233.0,31703464,1001613
1830,1001614,1109.0,16062558,1001635
1831,1001371,1296.0,63571566,1000232
1832,1002058,477.0,69366005,1002015
1833,1000485,217.0,63618293,1000252
1834,1000252,98.0,5395546,1000470
1835,1001350,1301.0,37221806,1001236
1836,1058078,566.0,37988591,1058114
1837,1058029,56.0,31647827,1058116
1838,1002015,94.0,5249326,1058038
1839,1001945,400.0,63630079,1001716
1840,1001041,1056.0,69316494,1001014
1841,1001415,744.0,69236425,1001336
1842,1001014,1065.0,64018648,1001041
1843,1000826,116.0,16146259,1000918
1844,1000851,1023.0,16074630,1000817
1845,1058029,56.0,63630009,1001407
1846,1058029,56.0,80988355,1058116
1847,1058116,602.0,16626061,1058097
1848,1001354,1309.0,31717616,1001331
1849,1001712,237.0,32954514,1001846
1850,1000544,912.0,69519135,1000252
1851,1000127,538.0,63619834,1000131
1852,1001219,1202.0,31781198,1001028
1853,1000208,733.0,37648382,1000228
1854,1000244,761.0,31668498,1001142
1855,1000203,738.0,80963460,1001729
1856,1000208,733.0,37588711,1001712
1857,1000730,936.0,37558436,1000707
1858,1000707,948.0,63630436,1000711
1859,1001417,1289.0,31753679,1001409
1860,1001942,408.0,63571921,1001808
1861,1001808,300.0,5424941,1001918
1862,1000312,212.0,69306837,1000321
1863,1001210,230.0,69344089,1000117
1864,1058114,32.0,37539767,1058074
1865,1001950,199.0,37994081,1001837
1866,1000845,222.0,16142298,1000143
1867,1001528,457.0,69247989,1001103
1868,1001103,1136.0,63048908,1001528
1869,1001526,382.0,5183114,1001505
1870,1000702,941.0,69400752,1000915
1871,1001607,1134.0,16632118,1001625
1872,1002024,35.0,63612369,1000491
1873,1001506,309.0,63026038,1001526
1874,1001034,1088.0,16588347,1000337
1875,1058050,124.0,69417182,1058009
1876,1001248,1233.0,15438579,1001224
1877,1000919,1039.0,37955992,1000237
1878,1002008,410.0,32988871,1001329
1879,1001537,169.0,37278122,1001524
1880,1001136,1138.0,10134330,1001636
1881,1058116,602.0,5175240,1000252
1882,1000731,173.0,69205830,1000727
1883,1001951,419.0,63583017,1001219
1884,1000714,955.0,64026549,1001518
1885,1058102,75.0,69366026,1058034
1886,1058079,181.0,16068151,1001263
1887,1001212,1190.0,80993217,1001139
1888,1001607,1134.0,31669535,1001627
1889,1000260,770.0,37276034,1000263
1890,1058098,579.0,37509495,1058056
1891,1001137,1165.0,69482912,1000934
1892,1001008,607.0,37221889,1001805
1893,1058104,76.0,63628434,1058023
1894,1000703,942.0,63543398,1000604
1895,1000550,861.0,31814316,1000451
1896,1000490,863.0,5385402,1000485
1897,1000479,855.0,37968551,1000461
1898,1000128,591.0,15421986,1000934
1899,1001537,169.0,31747894,1001841
1900,1001612,401.0,16047001,1001202
1901,1000730,936.0,37208979,1001610
1902,1001031,624.0,69287064,1001005
1903,1058023,54.0,31730767,1001635
1904,1000218,755.0,63616068,1000427
1905,1001409,271.0,37268587,1001415
1906,1000812,993.0,63600259,1000533
1907,1000147,719.0,63599253,1000441
1908,1001403,1122.0,16534063,1058116
1909,1002065,474.0,31790027,1000412
1910,1000912,648.0,63630018,1001101
1911,1002012,430.0,69339829,1002063
1912,1002063,470.0,31746061,1000206
1913,1001920,378.0,62996693,1001950
1914,1001950,199.0,66392124,1001920
1915,1001603,1325.0,63592447,1001605
1916,1001317,1272.0,62994552,1001369
1917,1001737,166.0,31709210,1001518
1918,1001605,1209.0,5379508,1001526
1919,1001225,1216.0,63645909,1000428
1920,1001121,1161.0,16102635,1001140
1921,1001705,380.0,5493218,1000208
1922,1058122,93.0,16125306,1058065
1923,1001112,1154.0,31701907,1001204
1924,1000103,692.0,69506825,1000328
1925,1058104,76.0,37683017,1000513
1926,1000548,918.0,36506637,1000205
1927,1000442,834.0,81018600,1000405
1928,1000405,800.0,63565143,1000543
1929,1000280,776.0,69298503,1000176
1930,1000407,804.0,63050298,1000610
1931,1000853,961.0,31818630,1000808
1932,1000118,705.0,64000343,1000116
1933,1058133,614.0,33019045,1058022
1934,1000809,990.0,69494641,1000840
1935,1000533,902.0,69393322,1000901
1936,1000645,618.0,37230749,1000303
1937,1002006,426.0,31763778,1000202
1938,1001228,1222.0,31795356,1001229
1939,1058009,45.0,74980181,1058003
1940,1001003,1052.0,69204968,1000566
1941,1000554,112.0,64011098,1000503
1942,1000813,177.0,16628663,1000817
1943,1000866,1035.0,16587924,1000808
1944,1001534,136.0,69412087,1001349
1945,1001613,1204.0,69468328,1001518
1946,1001539,301.0,80964394,1001226
1947,1000818,974.0,16502653,1000613
1948,1058042,530.0,16144534,1000324
